datetime,open,high,low,close,volume
2024-04-02 16:00:00,2277.375,2288.185,2275.635,2279.845,0
2024-04-02 20:00:00,2279.674,2287.885,2276.564,2284.985,0
2024-04-03 00:00:00,2285.025,2286.898,2270.338,2271.075,0
2024-04-03 04:00:00,2271.065,2275.995,2267.558,2273.598,0
2024-04-03 08:00:00,2273.565,2288.245,2265.405,2286.215,0
2024-04-03 12:00:00,2286.215,2298.745,2280.605,2297.365,0
2024-04-03 16:00:00,2297.485,2302.555,2296.245,2297.445,0
2024-04-03 20:00:00,2297.515,2304.795,2297.235,2299.015,0
2024-04-04 00:00:00,2299.078,2300.558,2291.755,2292.925,0
2024-04-04 04:00:00,2292.904,2295.045,2288.745,2289.205,0
2024-04-04 08:00:00,2289.235,2299.305,2282.604,2291.985,0
2024-04-04 12:00:00,2291.914,2305.425,2279.688,2284.775,0
2024-04-04 16:00:00,2284.725,2293.265,2284.725,2288.635,0
2024-04-04 20:00:00,2288.675,2290.255,2267.605,2276.595,0
2024-04-05 00:00:00,2276.655,2290.495,2276.455,2289.075,0
2024-04-05 04:00:00,2289.045,2295.985,2284.768,2291.055,0
2024-04-05 08:00:00,2290.905,2328.278,2280.235,2326.085,0
2024-04-05 12:00:00,2326.085,2330.345,2320.575,2323.115,0
2024-04-05 16:00:00,2323.165,2330.025,2322.745,2328.195,0
2024-04-07 16:00:00,2323.125,2328.255,2303.705,2311.115,0
2024-04-07 20:00:00,2311.195,2353.835,2302.755,2345.425,0
2024-04-08 00:00:00,2345.435,2345.505,2331.705,2337.695,0
2024-04-08 04:00:00,2337.695,2343.435,2333.215,2337.225,0
2024-04-08 08:00:00,2337.235,2337.905,2318.575,2327.795,0
2024-04-08 12:00:00,2327.885,2341.905,2325.925,2338.305,0
2024-04-08 16:00:00,2338.305,2340.375,2336.795,2338.685,0
2024-04-08 20:00:00,2338.685,2348.345,2337.725,2343.855,0
2024-04-09 00:00:00,2343.855,2356.805,2342.948,2353.855,0
2024-04-09 04:00:00,2353.855,2365.185,2349.465,2354.455,0
2024-04-09 08:00:00,2354.455,2364.135,2338.125,2340.225,0
2024-04-09 12:00:00,2340.218,2351.428,2339.975,2351.055,0
2024-04-09 16:00:00,2351.055,2355.148,2350.328,2354.775,0
2024-04-09 20:00:00,2354.715,2355.465,2344.665,2351.225,0
2024-04-10 00:00:00,2351.205,2360.065,2350.825,2352.965,0
2024-04-10 04:00:00,2353.138,2355.795,2344.715,2346.935,0
2024-04-10 08:00:00,2346.915,2352.285,2319.265,2336.925,0
2024-04-10 12:00:00,2336.895,2345.125,2325.715,2329.625,0
2024-04-10 16:00:00,2329.505,2337.175,2329.465,2335.435,0
2024-04-10 20:00:00,2335.495,2346.765,2333.195,2343.825,0
2024-04-11 00:00:00,2343.835,2346.005,2333.785,2336.325,0
2024-04-11 04:00:00,2336.345,2339.498,2325.655,2337.135,0
2024-04-11 08:00:00,2337.135,2347.345,2331.645,2344.655,0
2024-04-11 12:00:00,2344.665,2374.505,2342.575,2372.745,0
2024-04-11 16:00:00,2372.885,2379.455,2370.724,2376.725,0
2024-04-11 20:00:00,2376.965,2395.265,2374.485,2384.105,0
2024-04-12 00:00:00,2384.095,2400.215,2382.685,2399.865,0
2024-04-12 04:00:00,2399.875,2400.575,2390.315,2395.325,0
2024-04-12 08:00:00,2395.325,2431.385,2381.945,2395.505,0
2024-04-12 12:00:00,2395.435,2395.435,2333.755,2343.295,0
2024-04-12 16:00:00,2343.295,2345.005,2341.635,2343.285,0
2024-04-14 16:00:00,2352.098,2372.435,2346.735,2364.585,0
2024-04-14 20:00:00,2364.645,2365.755,2348.255,2358.475,0
2024-04-15 00:00:00,2358.385,2362.335,2349.865,2353.035,0
2024-04-15 04:00:00,2353.015,2361.075,2344.615,2357.875,0
2024-04-15 08:00:00,2357.878,2361.015,2323.858,2351.555,0
2024-04-15 12:00:00,2351.555,2387.448,2346.065,2386.305,0
2024-04-15 16:00:00,2386.305,2392.035,2379.985,2381.825,0
2024-04-15 20:00:00,2381.744,2389.198,2379.185,2387.818,0
2024-04-16 00:00:00,2387.825,2388.935,2362.844,2365.385,0
2024-04-16 04:00:00,2365.445,2375.228,2365.035,2373.888,0
2024-04-16 08:00:00,2373.878,2392.908,2363.435,2385.865,0
2024-04-16 12:00:00,2385.928,2398.128,2379.615,2389.528,0
2024-04-16 16:00:00,2389.485,2390.175,2378.275,2382.575,0
2024-04-16 20:00:00,2382.585,2386.105,2380.615,2381.605,0
2024-04-17 00:00:00,2381.588,2383.185,2372.575,2382.378,0
2024-04-17 04:00:00,2382.378,2394.165,2382.378,2387.195,0
2024-04-17 08:00:00,2387.215,2395.448,2378.248,2382.075,0
2024-04-17 12:00:00,2382.075,2384.335,2360.955,2372.555,0
2024-04-17 16:00:00,2372.545,2373.195,2354.435,2367.815,0
2024-04-17 20:00:00,2367.815,2375.205,2363.965,2374.735,0
2024-04-18 00:00:00,2374.655,2380.855,2373.148,2377.715,0
2024-04-18 04:00:00,2377.698,2385.195,2377.155,2380.795,0
2024-04-18 08:00:00,2380.795,2392.624,2369.468,2383.978,0
2024-04-18 12:00:00,2383.978,2389.228,2378.025,2380.095,0
2024-04-18 16:00:00,2380.095,2381.375,2376.845,2379.795,0
2024-04-18 20:00:00,2379.685,2417.745,2373.685,2391.235,0
2024-04-19 00:00:00,2391.235,2393.795,2378.505,2385.255,0
2024-04-19 04:00:00,2385.195,2386.208,2372.805,2376.735,0
2024-04-19 08:00:00,2376.735,2395.895,2373.005,2394.765,0
2024-04-19 12:00:00,2394.715,2401.845,2386.565,2387.495,0
2024-04-19 16:00:00,2387.455,2392.088,2386.595,2390.295,0
2024-04-21 16:00:00,2387.635,2388.425,2381.275,2386.405,0
2024-04-21 20:00:00,2386.405,2386.455,2361.664,2369.285,0
2024-04-22 00:00:00,2369.345,2372.805,2351.265,2360.865,0
2024-04-22 04:00:00,2360.845,2363.565,2339.295,2342.085,0
2024-04-22 08:00:00,2342.085,2350.228,2330.965,2334.595,0
2024-04-22 12:00:00,2334.595,2336.345,2324.555,2329.145,0
2024-04-22 16:00:00,2329.125,2333.815,2325.225,2333.665,0
2024-04-22 20:00:00,2333.595,2334.305,2295.408,2302.465,0
2024-04-23 00:00:00,2302.485,2314.605,2298.718,2308.895,0
2024-04-23 04:00:00,2308.905,2309.605,2291.265,2302.035,0
2024-04-23 08:00:00,2302.055,2332.045,2301.125,2323.145,0
2024-04-23 12:00:00,2323.125,2331.214,2321.115,2322.168,0
2024-04-23 16:00:00,2322.198,2324.165,2321.205,2323.155,0
2024-04-23 20:00:00,2323.215,2328.045,2315.725,2327.815,0
2024-04-24 00:00:00,2327.815,2331.215,2320.575,2320.575,0
2024-04-24 04:00:00,2320.595,2321.835,2311.635,2316.035,0
2024-04-24 08:00:00,2316.015,2337.128,2311.985,2322.465,0
2024-04-24 12:00:00,2322.455,2330.395,2317.665,2318.858,0
2024-04-24 16:00:00,2318.885,2319.455,2313.555,2316.085,0
2024-04-24 20:00:00,2316.085,2321.985,2304.898,2313.075,0
2024-04-25 00:00:00,2313.084,2326.075,2312.275,2325.555,0
2024-04-25 04:00:00,2325.555,2330.478,2323.995,2328.425,0
2024-04-25 08:00:00,2328.425,2344.708,2312.734,2330.265,0
2024-04-25 12:00:00,2330.265,2336.288,2322.855,2332.795,0
2024-04-25 16:00:00,2332.815,2333.578,2329.995,2330.545,0
2024-04-25 20:00:00,2330.535,2336.128,2326.165,2334.565,0
2024-04-26 00:00:00,2334.575,2347.088,2333.435,2345.405,0
2024-04-26 04:00:00,2345.415,2352.418,2343.268,2344.775,0
2024-04-26 08:00:00,2344.785,2351.428,2328.605,2336.615,0
2024-04-26 12:00:00,2336.595,2341.275,2332.565,2339.915,0
2024-04-26 16:00:00,2339.915,2340.045,2336.298,2337.245,0
2024-04-28 16:00:00,2336.065,2337.095,2332.405,2335.845,0
2024-04-28 20:00:00,2335.775,2336.145,2319.728,2328.338,0
2024-04-29 00:00:00,2328.338,2337.805,2327.255,2337.165,0
2024-04-29 04:00:00,2337.065,2344.285,2335.295,2336.955,0
2024-04-29 08:00:00,2336.965,2339.358,2325.455,2337.695,0
2024-04-29 12:00:00,2337.735,2346.585,2332.895,2335.615,0
2024-04-29 16:00:00,2335.605,2337.005,2332.705,2333.025,0
2024-04-29 20:00:00,2333.005,2336.055,2326.745,2329.054,0
2024-04-30 00:00:00,2329.045,2329.385,2315.215,2317.445,0
2024-04-30 04:00:00,2317.455,2318.375,2309.435,2312.625,0
2024-04-30 08:00:00,2312.605,2313.355,2293.018,2295.835,0
2024-04-30 12:00:00,2295.845,2299.235,2289.205,2290.655,0
2024-04-30 16:00:00,2290.625,2293.405,2284.975,2291.265,0
2024-04-30 20:00:00,2291.185,2292.765,2282.745,2284.075,0
2024-05-01 00:00:00,2284.025,2289.695,2281.515,2285.725,0
2024-05-01 04:00:00,2285.725,2296.975,2283.695,2294.445,0
2024-05-01 08:00:00,2294.445,2310.325,2294.028,2307.128,0
2024-05-01 12:00:00,2307.215,2328.225,2295.445,2309.675,0
2024-05-01 16:00:00,2309.795,2324.685,2306.948,2323.638,0
2024-05-01 20:00:00,2323.678,2326.325,2317.205,2319.395,0
2024-05-02 00:00:00,2319.475,2320.875,2308.025,2309.115,0
2024-05-02 04:00:00,2309.225,2310.915,2295.065,2298.878,0
2024-05-02 08:00:00,2298.824,2306.825,2285.358,2299.773,0
2024-05-02 12:00:00,2299.805,2309.335,2297.805,2302.795,0
2024-05-02 16:00:00,2302.748,2305.545,2300.535,2304.115,0
2024-05-02 20:00:00,2304.115,2306.208,2299.725,2302.345,0
2024-05-03 00:00:00,2302.365,2308.615,2297.675,2299.078,0
2024-05-03 04:00:00,2299.105,2303.055,2296.265,2298.215,0
2024-05-03 08:00:00,2298.195,2320.548,2277.165,2293.598,0
2024-05-03 12:00:00,2293.608,2302.985,2292.735,2301.268,0
2024-05-03 16:00:00,2301.255,2303.235,2300.545,2301.175,0
2024-05-05 16:00:00,2304.655,2305.855,2293.185,2293.875,0
2024-05-05 20:00:00,2293.875,2315.215,2291.645,2309.215,0
2024-05-06 00:00:00,2309.215,2324.045,2308.015,2322.645,0
2024-05-06 04:00:00,2322.645,2322.965,2315.485,2318.165,0
2024-05-06 08:00:00,2318.145,2331.988,2314.485,2324.665,0
2024-05-06 12:00:00,2324.655,2327.278,2317.565,2324.915,0
2024-05-06 16:00:00,2324.874,2328.795,2322.095,2325.935,0
2024-05-06 20:00:00,2325.975,2329.788,2319.568,2324.775,0
2024-05-07 00:00:00,2324.795,2324.925,2317.635,2319.195,0
2024-05-07 04:00:00,2319.185,2319.755,2311.608,2312.245,0
2024-05-07 08:00:00,2312.215,2323.528,2309.818,2314.655,0
2024-05-07 12:00:00,2314.685,2317.295,2310.955,2314.555,0
2024-05-07 16:00:00,2314.555,2316.715,2312.628,2315.105,0
2024-05-07 20:00:00,2315.125,2318.045,2306.875,2316.925,0
2024-05-08 00:00:00,2316.975,2321.345,2305.115,2305.505,0
2024-05-08 04:00:00,2305.505,2317.938,2303.555,2314.595,0
2024-05-08 08:00:00,2314.575,2320.265,2306.685,2320.265,0
2024-05-08 12:00:00,2320.265,2320.945,2307.855,2308.005,0
2024-05-08 16:00:00,2308.125,2310.815,2307.755,2308.695,0
2024-05-08 20:00:00,2308.795,2312.948,2307.738,2312.235,0
2024-05-09 00:00:00,2312.065,2319.638,2307.555,2309.215,0
2024-05-09 04:00:00,2309.205,2316.524,2306.615,2315.818,0
2024-05-09 08:00:00,2315.778,2338.665,2311.968,2330.275,0
2024-05-09 12:00:00,2330.315,2343.975,2329.075,2343.675,0
2024-05-09 16:00:00,2343.654,2348.245,2342.965,2346.404,0
2024-05-09 20:00:00,2346.495,2355.674,2345.865,2353.255,0
2024-05-10 00:00:00,2353.285,2370.225,2351.115,2366.535,0
2024-05-10 04:00:00,2366.535,2378.365,2365.725,2372.075,0
2024-05-10 08:00:00,2371.995,2375.648,2356.495,2364.755,0
2024-05-10 12:00:00,2364.755,2370.815,2361.585,2363.295,0
2024-05-10 16:00:00,2363.315,2364.945,2359.605,2360.175,0
2024-05-12 16:00:00,2362.895,2363.995,2359.625,2360.278,0
2024-05-12 20:00:00,2360.325,2364.355,2354.715,2356.958,0
2024-05-13 00:00:00,2356.925,2356.925,2346.395,2348.518,0
2024-05-13 04:00:00,2348.518,2350.258,2338.325,2344.475,0
2024-05-13 08:00:00,2344.364,2349.678,2331.985,2335.778,0
2024-05-13 12:00:00,2335.765,2338.408,2334.385,2337.248,0
2024-05-13 16:00:00,2337.248,2339.195,2334.935,2338.275,0
2024-05-13 20:00:00,2338.275,2344.385,2334.695,2343.008,0
2024-05-14 00:00:00,2342.975,2345.798,2335.985,2339.085,0
2024-05-14 04:00:00,2339.135,2348.108,2337.695,2343.415,0
2024-05-14 08:00:00,2343.415,2356.935,2336.395,2347.848,0
2024-05-14 12:00:00,2347.838,2359.558,2346.205,2356.505,0
2024-05-14 16:00:00,2356.585,2358.378,2354.975,2355.695,0
2024-05-14 20:00:00,2355.695,2360.895,2354.774,2360.238,0
2024-05-15 00:00:00,2360.238,2364.838,2355.575,2362.315,0
2024-05-15 04:00:00,2362.315,2374.175,2361.915,2362.668,0
2024-05-15 08:00:00,2362.625,2385.665,2351.735,2377.488,0
2024-05-15 12:00:00,2377.518,2390.188,2376.975,2386.305,0
2024-05-15 16:00:00,2386.295,2391.815,2385.065,2391.715,0
2024-05-15 20:00:00,2391.755,2397.275,2386.415,2388.595,0
2024-05-16 00:00:00,2388.595,2394.388,2384.545,2389.205,0
2024-05-16 04:00:00,2389.185,2391.255,2380.805,2384.508,0
2024-05-16 08:00:00,2384.485,2386.125,2370.845,2381.428,0
2024-05-16 12:00:00,2381.415,2383.645,2377.704,2378.045,0
2024-05-16 16:00:00,2378.085,2379.585,2375.788,2377.705,0
2024-05-16 20:00:00,2377.785,2381.095,2373.788,2377.755,0
2024-05-17 00:00:00,2377.765,2387.668,2376.515,2383.748,0
2024-05-17 04:00:00,2383.748,2390.028,2381.185,2389.685,0
2024-05-17 08:00:00,2389.685,2418.988,2386.755,2407.615,0
2024-05-17 12:00:00,2407.675,2419.055,2405.625,2416.358,0
2024-05-17 16:00:00,2416.365,2422.575,2413.298,2414.525,0
2024-05-19 16:00:00,2417.098,2425.195,2416.715,2420.185,0
2024-05-19 20:00:00,2420.185,2440.465,2416.415,2437.518,0
2024-05-20 00:00:00,2437.488,2449.985,2431.848,2442.108,0
2024-05-20 04:00:00,2442.075,2447.015,2427.525,2430.495,0
2024-05-20 08:00:00,2430.435,2430.695,2407.145,2424.808,0
2024-05-20 12:00:00,2424.768,2437.205,2422.365,2426.648,0
2024-05-20 16:00:00,2426.825,2430.435,2423.195,2426.105,0
2024-05-20 20:00:00,2426.115,2432.955,2406.158,2413.665,0
2024-05-21 00:00:00,2413.645,2422.075,2408.484,2419.185,0
2024-05-21 04:00:00,2419.235,2423.628,2412.058,2423.325,0
2024-05-21 08:00:00,2423.325,2433.838,2419.915,2423.275,0
2024-05-21 12:00:00,2423.255,2424.928,2417.238,2423.228,0
2024-05-21 16:00:00,2423.225,2423.338,2420.258,2421.494,0
2024-05-21 20:00:00,2421.564,2426.344,2412.224,2413.904,0
2024-05-22 00:00:00,2413.914,2418.314,2411.214,2417.024,0
2024-05-22 04:00:00,2417.034,2419.195,2404.648,2408.665,0
2024-05-22 08:00:00,2408.645,2414.968,2382.105,2391.918,0
2024-05-22 12:00:00,2391.895,2394.915,2374.855,2379.108,0
2024-05-22 16:00:00,2379.058,2382.635,2377.315,2382.105,0
2024-05-22 20:00:00,2382.115,2383.605,2366.628,2372.365,0
2024-05-23 00:00:00,2372.315,2373.808,2354.855,2355.955,0
2024-05-23 04:00:00,2355.955,2369.315,2355.005,2367.945,0
2024-05-23 08:00:00,2367.908,2369.705,2340.175,2346.018,0
2024-05-23 12:00:00,2346.048,2350.055,2330.845,2331.418,0
2024-05-23 16:00:00,2331.395,2333.515,2326.848,2331.908,0
2024-05-23 20:00:00,2331.908,2335.058,2325.265,2330.495,0
2024-05-24 00:00:00,2330.495,2340.495,2330.355,2337.618,0
2024-05-24 04:00:00,2337.608,2343.735,2335.975,2338.108,0
2024-05-24 08:00:00,2338.108,2347.325,2332.255,2334.475,0
2024-05-24 12:00:00,2334.495,2336.868,2331.765,2333.658,0
2024-05-24 16:00:00,2333.815,2335.028,2333.075,2333.405,0
2024-05-26 16:00:00,2336.365,2340.588,2332.125,2337.105,0
2024-05-26 20:00:00,2337.135,2347.485,2334.328,2345.905,0
2024-05-27 00:00:00,2345.885,2345.948,2337.975,2338.458,0
2024-05-27 04:00:00,2338.555,2346.085,2338.055,2344.975,0
2024-05-27 08:00:00,2344.975,2358.388,2343.575,2352.328,0
2024-05-27 12:00:00,2352.285,2355.445,2350.498,2350.754,0
2024-05-27 16:00:00,2351.098,2353.765,2350.945,2352.365,0
2024-05-27 20:00:00,2352.365,2356.228,2349.015,2350.788,0
2024-05-28 00:00:00,2350.745,2353.625,2341.235,2343.975,0
2024-05-28 04:00:00,2343.935,2348.348,2340.155,2347.348,0
2024-05-28 08:00:00,2347.294,2363.975,2345.815,2360.188,0
2024-05-28 12:00:00,2360.155,2362.105,2352.685,2358.108,0
2024-05-28 16:00:00,2358.055,2362.105,2357.705,2359.685,0
2024-05-28 20:00:00,2359.495,2360.915,2354.288,2358.045,0
2024-05-29 00:00:00,2358.075,2361.275,2349.925,2350.425,0
2024-05-29 04:00:00,2350.405,2351.715,2338.435,2341.585,0
2024-05-29 08:00:00,2341.495,2347.065,2334.438,2339.048,0
2024-05-29 12:00:00,2339.038,2344.198,2335.895,2336.648,0
2024-05-29 16:00:00,2336.675,2339.105,2335.785,2338.285,0
2024-05-29 20:00:00,2338.235,2339.758,2327.885,2334.268,0
2024-05-30 00:00:00,2334.255,2337.588,2322.458,2334.255,0
2024-05-30 04:00:00,2334.355,2340.795,2330.455,2335.748,0
2024-05-30 08:00:00,2335.745,2351.698,2331.895,2343.738,0
2024-05-30 12:00:00,2343.738,2348.755,2339.795,2341.428,0
2024-05-30 16:00:00,2341.425,2346.275,2341.335,2343.864,0
2024-05-30 20:00:00,2343.865,2347.608,2336.845,2343.595,0
2024-05-31 00:00:00,2343.595,2346.945,2339.825,2340.295,0
2024-05-31 04:00:00,2340.315,2344.785,2339.615,2343.725,0
2024-05-31 08:00:00,2343.705,2359.598,2327.625,2329.978,0
2024-05-31 12:00:00,2329.925,2336.618,2320.395,2327.588,0
2024-05-31 16:00:00,2327.525,2330.495,2326.915,2326.995,0
2024-06-02 16:00:00,2327.425,2329.315,2323.205,2325.748,0
2024-06-02 20:00:00,2325.795,2331.005,2320.785,2321.285,0
2024-06-03 00:00:00,2321.335,2328.755,2314.635,2325.845,0
2024-06-03 04:00:00,2325.845,2333.128,2324.308,2329.868,0
2024-06-03 08:00:00,2329.868,2345.575,2325.535,2342.675,0
2024-06-03 12:00:00,2342.675,2354.565,2341.235,2347.588,0
2024-06-03 16:00:00,2347.555,2352.005,2346.865,2350.488,0
2024-06-03 20:00:00,2350.485,2352.645,2343.068,2345.578,0
2024-06-04 00:00:00,2345.578,2351.675,2339.008,2339.585,0
2024-06-04 04:00:00,2339.605,2339.625,2325.4,2327.865,0
2024-06-04 08:00:00,2327.865,2337.925,2315.508,2325.968,0
2024-06-04 12:00:00,2325.955,2330.198,2322.395,2327.128,0
2024-06-04 16:00:00,2327.115,2328.788,2325.918,2328.668,0
2024-06-04 20:00:00,2328.678,2337.748,2325.785,2337.048,0
2024-06-05 00:00:00,2337.048,2341.535,2327.945,2331.485,0
2024-06-05 04:00:00,2331.465,2335.434,2329.348,2332.435,0
2024-06-05 08:00:00,2332.435,2357.278,2332.078,2353.575,0
2024-06-05 12:00:00,2353.615,2356.628,2351.238,2353.928,0
2024-06-05 16:00:00,2353.958,2357.785,2352.778,2354.935,0
2024-06-05 20:00:00,2354.935,2374.805,2354.408,2368.328,0
2024-06-06 00:00:00,2368.328,2371.268,2362.045,2362.785,0
2024-06-06 04:00:00,2362.755,2363.778,2358.395,2359.705,0
2024-06-06 08:00:00,2359.665,2378.408,2353.305,2374.128,0
2024-06-06 12:00:00,2374.128,2376.805,2368.895,2372.428,0
2024-06-06 16:00:00,2372.425,2378.015,2372.258,2376.718,0
2024-06-06 20:00:00,2376.675,2381.845,2369.278,2380.085,0
2024-06-07 00:00:00,2380.025,2387.595,2372.738,2373.445,0
2024-06-07 04:00:00,2373.415,2373.765,2330.965,2336.485,0
2024-06-07 08:00:00,2336.468,2339.255,2304.415,2304.918,0
2024-06-07 12:00:00,2304.905,2314.445,2287.528,2288.195,0
2024-06-07 16:00:00,2288.115,2294.205,2286.628,2293.415,0
2024-06-09 16:00:00,2294.415,2300.038,2288.755,2298.328,0
2024-06-09 20:00:00,2298.315,2301.128,2293.835,2295.178,0
2024-06-10 00:00:00,2295.178,2297.165,2287.665,2296.405,0
2024-06-10 04:00:00,2296.405,2305.175,2291.705,2304.975,0
2024-06-10 08:00:00,2304.975,2308.605,2300.235,2307.228,0
2024-06-10 12:00:00,2307.525,2313.655,2306.855,2308.638,0
2024-06-10 16:00:00,2308.645,2312.385,2308.395,2309.798,0
2024-06-10 20:00:00,2309.825,2311.835,2298.625,2303.528,0
2024-06-11 00:00:00,2303.515,2305.325,2297.595,2304.425,0
2024-06-11 04:00:00,2304.445,2308.738,2301.425,2307.545,0
2024-06-11 08:00:00,2307.515,2319.865,2307.505,2310.018,0
2024-06-11 12:00:00,2310.018,2315.605,2305.795,2315.218,0
2024-06-11 16:00:00,2315.248,2317.508,2313.835,2315.008,0
2024-06-11 20:00:00,2315.055,2316.625,2310.584,2313.915,0
2024-06-12 00:00:00,2313.915,2317.645,2311.025,2314.445,0
2024-06-12 04:00:00,2314.445,2315.628,2310.665,2312.828,0
2024-06-12 08:00:00,2312.745,2341.495,2311.465,2335.475,0
2024-06-12 12:00:00,2335.475,2339.408,2315.755,2321.215,0
2024-06-12 16:00:00,2321.235,2325.398,2320.145,2320.448,0
2024-06-12 20:00:00,2320.445,2322.815,2307.985,2314.138,0
2024-06-13 00:00:00,2314.085,2318.525,2308.855,2316.905,0
2024-06-13 04:00:00,2317.005,2319.855,2303.845,2306.948,0
2024-06-13 08:00:00,2306.935,2326.495,2297.645,2298.858,0
2024-06-13 12:00:00,2298.795,2304.865,2295.395,2303.328,0
2024-06-13 16:00:00,2303.305,2304.238,2301.648,2302.208,0
2024-06-13 20:00:00,2302.145,2308.575,2301.415,2305.358,0
2024-06-14 00:00:00,2305.338,2316.548,2303.385,2315.215,0
2024-06-14 04:00:00,2315.215,2336.575,2314.675,2331.885,0
2024-06-14 08:00:00,2331.885,2335.358,2323.945,2325.985,0
2024-06-14 12:00:00,2326.055,2335.455,2325.325,2332.348,0
2024-06-14 16:00:00,2332.294,2332.898,2330.888,2332.184,0
2024-06-16 16:00:00,2331.098,2332.488,2327.228,2328.748,0
2024-06-16 20:00:00,2328.748,2328.815,2321.375,2324.268,0
2024-06-17 00:00:00,2324.255,2326.128,2315.365,2316.848,0
2024-06-17 04:00:00,2316.835,2322.535,2316.318,2318.078,0
2024-06-17 08:00:00,2318.055,2327.495,2309.895,2312.455,0
2024-06-17 12:00:00,2312.455,2320.475,2312.455,2320.075,0
2024-06-17 16:00:00,2320.068,2321.088,2318.098,2320.545,0
2024-06-17 20:00:00,2320.545,2325.535,2319.108,2324.348,0
2024-06-18 00:00:00,2324.338,2324.688,2314.865,2315.398,0
2024-06-18 04:00:00,2315.364,2315.364,2306.465,2313.275,0
2024-06-18 08:00:00,2313.275,2329.685,2311.355,2326.758,0
2024-06-18 12:00:00,2326.768,2333.008,2326.365,2329.158,0
2024-06-18 16:00:00,2329.215,2330.485,2327.308,2328.195,0
2024-06-18 20:00:00,2328.215,2331.635,2326.348,2328.145,0
2024-06-19 00:00:00,2328.145,2332.555,2326.675,2331.725,0
2024-06-19 04:00:00,2331.725,2334.868,2325.715,2330.325,0
2024-06-19 08:00:00,2330.335,2332.835,2323.984,2329.678,0
2024-06-19 12:00:00,2329.698,2331.278,2327.425,2327.695,0
2024-06-19 16:00:00,2327.865,2330.515,2327.865,2329.265,0
2024-06-19 20:00:00,2329.285,2338.878,2327.628,2333.805,0
2024-06-20 00:00:00,2333.825,2345.555,2333.645,2338.498,0
2024-06-20 04:00:00,2338.485,2341.268,2331.475,2339.205,0
2024-06-20 08:00:00,2339.198,2365.375,2335.205,2353.595,0
2024-06-20 12:00:00,2353.585,2360.968,2352.705,2358.828,0
2024-06-20 16:00:00,2358.858,2360.965,2357.978,2360.715,0
2024-06-20 20:00:00,2360.728,2364.685,2356.998,2362.018,0
2024-06-21 00:00:00,2362.035,2365.485,2354.995,2362.835,0
2024-06-21 04:00:00,2362.835,2368.558,2361.178,2366.158,0
2024-06-21 08:00:00,2366.125,2367.978,2323.165,2327.828,0
2024-06-21 12:00:00,2327.828,2329.195,2316.588,2322.068,0
2024-06-21 16:00:00,2322.038,2322.578,2320.685,2321.755,0
2024-06-23 16:00:00,2322.775,2322.775,2317.575,2319.085,0
2024-06-23 20:00:00,2318.995,2326.578,2317.818,2325.335,0
2024-06-24 00:00:00,2325.365,2331.688,2321.215,2330.678,0
2024-06-24 04:00:00,2330.645,2332.688,2320.625,2326.098,0
2024-06-24 08:00:00,2326.095,2333.765,2323.205,2327.528,0
2024-06-24 12:00:00,2327.508,2334.588,2326.758,2331.578,0
2024-06-24 16:00:00,2331.675,2334.595,2330.105,2330.755,0
2024-06-24 20:00:00,2330.815,2330.835,2323.035,2323.985,0
2024-06-25 00:00:00,2323.985,2330.018,2322.608,2324.745,0
2024-06-25 04:00:00,2324.695,2337.018,2322.785,2329.975,0
2024-06-25 08:00:00,2329.965,2330.345,2315.455,2324.585,0
2024-06-25 12:00:00,2324.645,2324.935,2315.405,2319.698,0
2024-06-25 16:00:00,2319.698,2321.215,2317.885,2319.898,0
2024-06-25 20:00:00,2319.845,2323.738,2310.455,2317.125,0
2024-06-26 00:00:00,2317.115,2318.105,2309.608,2315.985,0
2024-06-26 04:00:00,2315.985,2318.285,2304.265,2312.918,0
2024-06-26 08:00:00,2312.925,2317.728,2293.464,2299.938,0
2024-06-26 12:00:00,2299.895,2302.928,2296.835,2298.575,0
2024-06-26 16:00:00,2298.665,2299.148,2296.615,2298.258,0
2024-06-26 20:00:00,2298.288,2300.025,2296.635,2298.858,0
2024-06-27 00:00:00,2298.835,2303.335,2296.425,2302.215,0
2024-06-27 04:00:00,2302.205,2317.758,2301.935,2316.928,0
2024-06-27 08:00:00,2316.928,2330.825,2315.985,2327.365,0
2024-06-27 12:00:00,2327.378,2328.198,2322.355,2325.968,0
2024-06-27 16:00:00,2325.955,2328.445,2325.395,2327.588,0
2024-06-27 20:00:00,2327.618,2328.185,2318.905,2321.638,0
2024-06-28 00:00:00,2321.635,2328.748,2319.645,2327.078,0
2024-06-28 04:00:00,2327.145,2337.068,2326.355,2333.798,0
2024-06-28 08:00:00,2333.798,2339.635,2322.745,2328.475,0
2024-06-28 12:00:00,2328.515,2332.618,2322.918,2324.938,0
2024-06-28 16:00:00,2324.928,2326.675,2322.735,2326.275,0
2024-06-30 16:00:00,2326.315,2326.775,2322.505,2324.825,0
2024-06-30 20:00:00,2324.815,2328.425,2322.065,2324.608,0
2024-07-01 00:00:00,2324.578,2328.865,2318.395,2323.638,0
2024-07-01 04:00:00,2323.514,2338.118,2321.775,2338.065,0
2024-07-01 08:00:00,2338.115,2338.388,2319.125,2327.698,0
2024-07-01 12:00:00,2327.728,2331.768,2326.575,2330.908,0
2024-07-01 16:00:00,2330.955,2332.595,2330.775,2332.138,0
2024-07-01 20:00:00,2332.095,2334.208,2325.628,2325.888,0
